"","location","recv","TagCode","day","count","beacon","recv_start"
"905","BeniciaRT_08",17146,"FB5A",2018-06-13,1392,"FB5A",2018-05-02 13:59:22
"906","BeniciaRT_08",17146,"FB5A",2018-06-14,1405,"FB5A",2018-05-02 13:59:22
"907","BeniciaRT_08",17146,"FB5A",2018-06-15,1397,"FB5A",2018-05-02 13:59:22
"908","BeniciaRT_08",17146,"FB5A",2018-06-16,1395,"FB5A",2018-05-02 13:59:22
"909","BeniciaRT_08",17146,"FB5A",2018-06-17,1406,"FB5A",2018-05-02 13:59:22
"910","BeniciaRT_08",17146,"FB5A",2018-06-18,1400,"FB5A",2018-05-02 13:59:22
"911","BeniciaRT_08",17146,"FB5A",2018-06-19,1395,"FB5A",2018-05-02 13:59:22
"912","BeniciaRT_08",17146,"FB5A",2018-06-20,1399,"FB5A",2018-05-02 13:59:22
"913","BeniciaRT_08",17146,"FB5A",2018-06-21,1397,"FB5A",2018-05-02 13:59:22
"914","BeniciaRT_08",17146,"FB5A",2018-06-22,1401,"FB5A",2018-05-02 13:59:22
"915","BeniciaRT_08",17146,"FB5A",2018-06-23,1400,"FB5A",2018-05-02 13:59:22
"916","BeniciaRT_08",17146,"FB5A",2018-06-24,1394,"FB5A",2018-05-02 13:59:22
"917","BeniciaRT_08",17146,"FB5A",2018-06-25,1421,"FB5A",2018-05-02 13:59:22
"918","BeniciaRT_08",17146,"FB5A",2018-06-26,1393,"FB5A",2018-05-02 13:59:22
"919","BeniciaRT_08",17146,"FB5A",2018-06-27,1399,"FB5A",2018-05-02 13:59:22
"920","BeniciaRT_08",17146,"FB5A",2018-06-28,1398,"FB5A",2018-05-02 13:59:22
"921","BeniciaRT_08",17146,"FB5A",2018-06-29,1396,"FB5A",2018-05-02 13:59:22
"922","BeniciaRT_08",17146,"FB5A",2018-06-30,1394,"FB5A",2018-05-02 13:59:22
"923","BeniciaRT_08",17146,"FB5A",2018-07-01,1395,"FB5A",2018-05-02 13:59:22
"924","BeniciaRT_08",17146,"FB5A",2018-07-02,1398,"FB5A",2018-05-02 13:59:22
"925","BeniciaRT_08",17146,"FB5A",2018-07-03,1396,"FB5A",2018-05-02 13:59:22
"926","BeniciaRT_08",17146,"FB5A",2018-07-04,1392,"FB5A",2018-05-02 13:59:22
"927","BeniciaRT_08",17146,"FB5A",2018-07-05,1426,"FB5A",2018-05-02 13:59:22
"928","BeniciaRT_08",17146,"FB5A",2018-07-06,1405,"FB5A",2018-05-02 13:59:22
"929","BeniciaRT_08",17146,"FB5A",2018-07-07,1393,"FB5A",2018-05-02 13:59:22
"930","BeniciaRT_08",17146,"FB5A",2018-07-08,1395,"FB5A",2018-05-02 13:59:22
"931","BeniciaRT_08",17146,"FB5A",2018-07-09,1394,"FB5A",2018-05-02 13:59:22
"932","BeniciaRT_08",17146,"FB5A",2018-07-10,1403,"FB5A",2018-05-02 13:59:22
"933","BeniciaRT_08",17146,"FB5A",2018-07-11,1395,"FB5A",2018-05-02 13:59:22
"934","BeniciaRT_08",17146,"FB5A",2018-07-12,1394,"FB5A",2018-05-02 13:59:22
"935","BeniciaRT_08",17146,"FB5A",2018-07-13,1413,"FB5A",2018-05-02 13:59:22
"936","BeniciaRT_08",17146,"FB5A",2018-07-14,1393,"FB5A",2018-05-02 13:59:22
"937","BeniciaRT_08",17146,"FB5A",2018-07-15,1400,"FB5A",2018-05-02 13:59:22
"938","BeniciaRT_08",17146,"FB5A",2018-07-16,1389,"FB5A",2018-05-02 13:59:22
"939","BeniciaRT_08",17146,"FB5A",2018-07-17,1397,"FB5A",2018-05-02 13:59:22
"940","BeniciaRT_08",17146,"FB5A",2018-07-18,1403,"FB5A",2018-05-02 13:59:22
"941","BeniciaRT_08",17146,"FB5A",2018-07-19,1408,"FB5A",2018-05-02 13:59:22
"942","BeniciaRT_08",17146,"FB5A",2018-07-20,1406,"FB5A",2018-05-02 13:59:22
"943","BeniciaRT_08",17146,"FB5A",2018-07-21,1403,"FB5A",2018-05-02 13:59:22
"944","BeniciaRT_08",17146,"FB5A",2018-07-22,1392,"FB5A",2018-05-02 13:59:22
"945","BeniciaRT_08",17146,"FB5A",2018-07-23,1395,"FB5A",2018-05-02 13:59:22
"946","BeniciaRT_08",17146,"FB5A",2018-07-24,1401,"FB5A",2018-05-02 13:59:22
"947","BeniciaRT_08",17146,"FB5A",2018-07-25,1410,"FB5A",2018-05-02 13:59:22
"948","BeniciaRT_08",17146,"FB5A",2018-07-26,1397,"FB5A",2018-05-02 13:59:22
"949","BeniciaRT_08",17146,"FB5A",2018-07-27,1394,"FB5A",2018-05-02 13:59:22
"950","BeniciaRT_08",17146,"FB5A",2018-07-28,1390,"FB5A",2018-05-02 13:59:22
"951","BeniciaRT_08",17146,"FB5A",2018-07-29,1399,"FB5A",2018-05-02 13:59:22
"952","BeniciaRT_08",17146,"FB5A",2018-07-30,1392,"FB5A",2018-05-02 13:59:22
"953","BeniciaRT_08",17146,"FB5A",2018-07-31,1390,"FB5A",2018-05-02 13:59:22
"954","BeniciaRT_08",17146,"FB5A",2018-08-01,1401,"FB5A",2018-05-02 13:59:22
"955","BeniciaRT_08",17146,"FB5A",2018-08-02,1392,"FB5A",2018-05-02 13:59:22
"956","BeniciaRT_08",17146,"FB5A",2018-08-03,1400,"FB5A",2018-05-02 13:59:22
"957","BeniciaRT_08",17146,"FB5A",2018-08-04,1395,"FB5A",2018-05-02 13:59:22
"958","BeniciaRT_08",17146,"FB5A",2018-08-05,1393,"FB5A",2018-05-02 13:59:22
"959","BeniciaRT_08",17146,"FB5A",2018-08-06,1397,"FB5A",2018-05-02 13:59:22
"960","BeniciaRT_08",17146,"FB5A",2018-08-07,1393,"FB5A",2018-05-02 13:59:22
"961","BeniciaRT_08",17146,"FB5A",2018-08-08,1395,"FB5A",2018-05-02 13:59:22
"962","BeniciaRT_08",17146,"FB5A",2018-08-09,1388,"FB5A",2018-05-02 13:59:22
"963","BeniciaRT_08",17146,"FB5A",2018-08-10,1400,"FB5A",2018-05-02 13:59:22
"964","BeniciaRT_08",17146,"FB5A",2018-08-11,1397,"FB5A",2018-05-02 13:59:22
"965","BeniciaRT_08",17146,"FB5A",2018-08-12,1384,"FB5A",2018-05-02 13:59:22
"966","BeniciaRT_08",17146,"FB5A",2018-08-13,1399,"FB5A",2018-05-02 13:59:22
"967","BeniciaRT_08",17146,"FB5A",2018-08-14,1400,"FB5A",2018-05-02 13:59:22
"968","BeniciaRT_08",17146,"FB5A",2018-08-15,1395,"FB5A",2018-05-02 13:59:22
"969","BeniciaRT_08",17146,"FB5A",2018-08-16,1397,"FB5A",2018-05-02 13:59:22
"970","BeniciaRT_08",17146,"FB5A",2018-08-17,1408,"FB5A",2018-05-02 13:59:22
"971","BeniciaRT_08",17146,"FB5A",2018-08-18,1401,"FB5A",2018-05-02 13:59:22
"972","BeniciaRT_08",17146,"FB5A",2018-08-19,1388,"FB5A",2018-05-02 13:59:22
"973","BeniciaRT_08",17146,"FB5A",2018-08-20,1391,"FB5A",2018-05-02 13:59:22
"974","BeniciaRT_08",17146,"FB5A",2018-08-21,1397,"FB5A",2018-05-02 13:59:22
"975","BeniciaRT_08",17146,"FB5A",2018-08-22,1396,"FB5A",2018-05-02 13:59:22
"976","BeniciaRT_08",17146,"FB5A",2018-08-23,1401,"FB5A",2018-05-02 13:59:22
"977","BeniciaRT_08",17146,"FB5A",2018-08-24,1389,"FB5A",2018-05-02 13:59:22
"978","BeniciaRT_08",17146,"FB5A",2018-08-25,1388,"FB5A",2018-05-02 13:59:22
"979","BeniciaRT_08",17146,"FB5A",2018-08-26,1390,"FB5A",2018-05-02 13:59:22
"980","BeniciaRT_08",17146,"FB5A",2018-08-27,1380,"FB5A",2018-05-02 13:59:22
"981","BeniciaRT_08",17146,"FB5A",2018-08-28,1387,"FB5A",2018-05-02 13:59:22
"982","BeniciaRT_08",17146,"FB5A",2018-08-29,1399,"FB5A",2018-05-02 13:59:22
"983","BeniciaRT_08",17146,"FB5A",2018-08-30,1402,"FB5A",2018-05-02 13:59:22
"984","BeniciaRT_08",17146,"FB5A",2018-08-31,1429,"FB5A",2018-05-02 13:59:22
"985","BeniciaRT_08",17146,"FB5A",2018-09-01,115,"FB5A",2018-05-02 13:59:22
"986","BeniciaRT_09",18001,"FA52",2018-04-26,1362,"FA52",2018-04-25 10:26:35
"987","BeniciaRT_09",18001,"FA52",2018-04-27,1357,"FA52",2018-04-25 10:26:35
"988","BeniciaRT_09",18001,"FA52",2018-04-28,1360,"FA52",2018-04-25 10:26:35
"989","BeniciaRT_09",18001,"FA52",2018-04-29,1360,"FA52",2018-04-25 10:26:35
"990","BeniciaRT_09",18001,"FA52",2018-04-30,1364,"FA52",2018-04-25 10:26:35
"991","BeniciaRT_09",18001,"FA52",2018-05-01,1288,"FA52",2018-04-25 10:26:35
"992","BeniciaRT_09",18001,"FA52",2018-05-02,1303,"FA52",2018-04-25 10:26:35
"993","BeniciaRT_09",18001,"FA52",2018-05-03,1340,"FA52",2018-04-25 10:26:35
"994","BeniciaRT_09",18001,"FA52",2018-05-04,1326,"FA52",2018-04-25 10:26:35
"995","BeniciaRT_09",18001,"FA52",2018-05-05,1197,"FA52",2018-04-25 10:26:35
"996","BeniciaRT_09",18001,"FA52",2018-05-06,1321,"FA52",2018-04-25 10:26:35
"997","BeniciaRT_09",18001,"FA52",2018-05-07,634,"FA52",2018-04-25 10:26:35
"998","BeniciaRT_09",18001,"FA52",2018-05-21,790,"FA52",2018-04-25 10:26:35
"999","BeniciaRT_09",18001,"FA52",2018-05-22,1309,"FA52",2018-04-25 10:26:35
"1000","BeniciaRT_09",18001,"FA52",2018-05-23,1302,"FA52",2018-04-25 10:26:35
"1001","BeniciaRT_09",18001,"FA52",2018-05-24,1317,"FA52",2018-04-25 10:26:35
"1002","BeniciaRT_09",18001,"FA52",2018-05-25,1317,"FA52",2018-04-25 10:26:35
"1003","BeniciaRT_09",18001,"FA52",2018-05-26,1308,"FA52",2018-04-25 10:26:35
"1004","BeniciaRT_09",18001,"FA52",2018-05-27,1294,"FA52",2018-04-25 10:26:35
"1005","BeniciaRT_09",18001,"FA52",2018-05-28,1303,"FA52",2018-04-25 10:26:35
"1006","BeniciaRT_09",18001,"FA52",2018-05-29,1316,"FA52",2018-04-25 10:26:35
"1007","BeniciaRT_09",18001,"FA52",2018-05-30,1303,"FA52",2018-04-25 10:26:35
"1008","BeniciaRT_09",18001,"FA52",2018-05-31,1298,"FA52",2018-04-25 10:26:35
"1009","BeniciaRT_09",18001,"FA52",2018-06-01,920,"FA52",2018-04-25 10:26:35
"1010","BeniciaRT_09",18001,"FA52",2018-06-02,1363,"FA52",2018-04-25 10:26:35
"1011","BeniciaRT_09",18001,"FA52",2018-06-03,1366,"FA52",2018-04-25 10:26:35
"1012","BeniciaRT_09",18001,"FA52",2018-06-04,1280,"FA52",2018-04-25 10:26:35
"1013","BeniciaRT_09",18001,"FA52",2018-06-05,1358,"FA52",2018-04-25 10:26:35
"1014","BeniciaRT_09",18001,"FA52",2018-06-06,1329,"FA52",2018-04-25 10:26:35
"1015","BeniciaRT_09",18001,"FA52",2018-06-07,1309,"FA52",2018-04-25 10:26:35
"1016","BeniciaRT_09",18001,"FA52",2018-06-08,1320,"FA52",2018-04-25 10:26:35
"1017","BeniciaRT_09",18001,"FA52",2018-06-09,1291,"FA52",2018-04-25 10:26:35
"1018","BeniciaRT_09",18001,"FA52",2018-06-10,1352,"FA52",2018-04-25 10:26:35
"1019","BeniciaRT_09",18001,"FA52",2018-06-11,1332,"FA52",2018-04-25 10:26:35
"1020","BeniciaRT_09",18001,"FA52",2018-06-12,1289,"FA52",2018-04-25 10:26:35
"1021","BeniciaRT_09",18001,"FA52",2018-06-13,1300,"FA52",2018-04-25 10:26:35
"1022","BeniciaRT_09",18001,"FA52",2018-06-14,1312,"FA52",2018-04-25 10:26:35
"1023","BeniciaRT_09",18001,"FA52",2018-06-15,1303,"FA52",2018-04-25 10:26:35
"1024","BeniciaRT_09",18001,"FA52",2018-06-16,1292,"FA52",2018-04-25 10:26:35
"1025","BeniciaRT_09",18001,"FA52",2018-06-17,1297,"FA52",2018-04-25 10:26:35
"1026","BeniciaRT_09",18001,"FA52",2018-06-18,1303,"FA52",2018-04-25 10:26:35
"1027","BeniciaRT_09",18001,"FA52",2018-06-19,1294,"FA52",2018-04-25 10:26:35
"1028","BeniciaRT_09",18001,"FA52",2018-06-20,1298,"FA52",2018-04-25 10:26:35
"1029","BeniciaRT_09",18001,"FA52",2018-06-21,1300,"FA52",2018-04-25 10:26:35
"1030","BeniciaRT_09",18001,"FA52",2018-06-22,1311,"FA52",2018-04-25 10:26:35
"1031","BeniciaRT_09",18001,"FA52",2018-06-23,919,"FA52",2018-04-25 10:26:35
"1032","BeniciaRT_09",18001,"FA52",2018-06-25,774,"FA52",2018-04-25 10:26:35
"1033","BeniciaRT_09",18001,"FA52",2018-06-26,686,"FA52",2018-04-25 10:26:35
"1034","BeniciaRT_09",18001,"FA52",2018-06-30,1304,"FA52",2018-04-25 10:26:35
"1035","BeniciaRT_09",18001,"FA52",2018-07-01,1304,"FA52",2018-04-25 10:26:35
"1036","BeniciaRT_09",18001,"FA52",2018-07-02,1304,"FA52",2018-04-25 10:26:35
"1037","BeniciaRT_09",18001,"FA52",2018-07-03,1312,"FA52",2018-04-25 10:26:35
"1038","BeniciaRT_09",18001,"FA52",2018-07-04,1304,"FA52",2018-04-25 10:26:35
"1039","BeniciaRT_09",18001,"FA52",2018-07-05,1321,"FA52",2018-04-25 10:26:35
"1040","BeniciaRT_09",18001,"FA52",2018-07-06,1311,"FA52",2018-04-25 10:26:35
"1041","BeniciaRT_09",18001,"FA52",2018-07-07,1304,"FA52",2018-04-25 10:26:35
"1042","BeniciaRT_09",18001,"FA52",2018-07-08,1302,"FA52",2018-04-25 10:26:35
"1043","BeniciaRT_09",18001,"FA52",2018-07-09,1301,"FA52",2018-04-25 10:26:35
"1044","BeniciaRT_09",18001,"FA52",2018-07-10,1311,"FA52",2018-04-25 10:26:35
"1045","BeniciaRT_09",18001,"FA52",2018-07-11,1309,"FA52",2018-04-25 10:26:35
"1046","BeniciaRT_09",18001,"FA52",2018-07-12,1306,"FA52",2018-04-25 10:26:35
"1047","BeniciaRT_09",18001,"FA52",2018-07-13,1311,"FA52",2018-04-25 10:26:35
"1048","BeniciaRT_09",18001,"FA52",2018-07-14,1300,"FA52",2018-04-25 10:26:35
"1049","BeniciaRT_09",18001,"FA52",2018-07-15,1308,"FA52",2018-04-25 10:26:35
"1050","BeniciaRT_09",18001,"FA52",2018-07-16,1309,"FA52",2018-04-25 10:26:35
"1051","BeniciaRT_09",18001,"FA52",2018-07-17,1320,"FA52",2018-04-25 10:26:35
"1052","BeniciaRT_09",18001,"FA52",2018-07-18,1304,"FA52",2018-04-25 10:26:35
"1053","BeniciaRT_09",18001,"FA52",2018-07-19,1316,"FA52",2018-04-25 10:26:35
"1054","BeniciaRT_09",18001,"FA52",2018-07-20,1304,"FA52",2018-04-25 10:26:35
"1055","BeniciaRT_09",18001,"FA52",2018-07-21,1306,"FA52",2018-04-25 10:26:35
"1056","BeniciaRT_09",18001,"FA52",2018-07-22,1309,"FA52",2018-04-25 10:26:35
"1057","BeniciaRT_09",18001,"FA52",2018-07-23,1306,"FA52",2018-04-25 10:26:35
"1058","BeniciaRT_09",18001,"FA52",2018-07-24,1311,"FA52",2018-04-25 10:26:35
"1059","BeniciaRT_09",18001,"FA52",2018-07-25,1318,"FA52",2018-04-25 10:26:35
"1060","BeniciaRT_09",18001,"FA52",2018-07-26,1303,"FA52",2018-04-25 10:26:35
"1061","BeniciaRT_09",18001,"FA52",2018-07-27,1305,"FA52",2018-04-25 10:26:35
"1062","BeniciaRT_09",18001,"FA52",2018-07-28,1308,"FA52",2018-04-25 10:26:35
"1063","BeniciaRT_09",18001,"FA52",2018-07-29,1301,"FA52",2018-04-25 10:26:35
"1064","BeniciaRT_09",18001,"FA52",2018-07-30,1303,"FA52",2018-04-25 10:26:35
"1065","BeniciaRT_09",18001,"FA52",2018-07-31,1303,"FA52",2018-04-25 10:26:35
"1066","BeniciaRT_09",18001,"FA52",2018-08-01,1306,"FA52",2018-04-25 10:26:35
"1067","BeniciaRT_09",18001,"FA52",2018-08-02,1314,"FA52",2018-04-25 10:26:35
"1068","BeniciaRT_09",18001,"FA52",2018-08-03,1308,"FA52",2018-04-25 10:26:35
"1069","BeniciaRT_09",18001,"FA52",2018-08-04,1307,"FA52",2018-04-25 10:26:35
"1070","BeniciaRT_09",18001,"FA52",2018-08-05,1304,"FA52",2018-04-25 10:26:35
"1071","BeniciaRT_09",18001,"FA52",2018-08-06,268,"FA52",2018-04-25 10:26:35
"1072","BeniciaRT_09",18001,"FA52",2018-08-14,600,"FA52",2018-04-25 10:26:35
"1073","BeniciaRT_09",18001,"FA52",2018-08-15,1251,"FA52",2018-04-25 10:26:35
"1074","BeniciaRT_09",18001,"FA52",2018-08-16,1315,"FA52",2018-04-25 10:26:35
"1075","BeniciaRT_09",18001,"FA52",2018-08-17,1327,"FA52",2018-04-25 10:26:35
"1076","BeniciaRT_09",18001,"FA52",2018-08-18,1300,"FA52",2018-04-25 10:26:35
"1077","BeniciaRT_09",18001,"FA52",2018-08-19,1305,"FA52",2018-04-25 10:26:35
"1078","BeniciaRT_09",18001,"FA52",2018-08-20,1328,"FA52",2018-04-25 10:26:35
"1079","BeniciaRT_09",18001,"FA52",2018-08-21,1314,"FA52",2018-04-25 10:26:35
"1080","BeniciaRT_09",18001,"FA52",2018-08-22,1306,"FA52",2018-04-25 10:26:35
"1081","BeniciaRT_09",18001,"FA52",2018-08-23,1319,"FA52",2018-04-25 10:26:35
"1082","BeniciaRT_09",18001,"FA52",2018-08-24,1294,"FA52",2018-04-25 10:26:35
"1083","BeniciaRT_09",18001,"FA52",2018-08-25,1300,"FA52",2018-04-25 10:26:35
"1084","BeniciaRT_09",18001,"FA52",2018-08-26,1304,"FA52",2018-04-25 10:26:35
"1085","BeniciaRT_09",18001,"FA52",2018-08-27,1312,"FA52",2018-04-25 10:26:35
"1086","BeniciaRT_09",18001,"FA52",2018-08-28,1309,"FA52",2018-04-25 10:26:35
"1087","BeniciaRT_09",18001,"FA52",2018-08-29,1314,"FA52",2018-04-25 10:26:35
"1088","BeniciaRT_09",18001,"FA52",2018-08-30,1316,"FA52",2018-04-25 10:26:35
"1089","BeniciaRT_09",18001,"FA52",2018-08-31,1339,"FA52",2018-04-25 10:26:35
"1090","BeniciaRT_09",18001,"FA52",2018-09-01,109,"FA52",2018-04-25 10:26:35
"1091","BeniciaRT_10",17137,"F9AA",2018-04-26,1382,"F9AA",2018-04-25 11:52:52
"1092","BeniciaRT_10",17137,"F9AA",2018-04-27,1383,"F9AA",2018-04-25 11:52:52
"1093","BeniciaRT_10",17137,"F9AA",2018-04-28,1381,"F9AA",2018-04-25 11:52:52
"1094","BeniciaRT_10",17137,"F9AA",2018-04-29,1360,"F9AA",2018-04-25 11:52:52
"1095","BeniciaRT_10",17137,"F9AA",2018-04-30,1383,"F9AA",2018-04-25 11:52:52
"1096","BeniciaRT_10",17137,"F9AA",2018-05-01,1384,"F9AA",2018-04-25 11:52:52
"1097","BeniciaRT_10",17137,"F9AA",2018-05-02,1385,"F9AA",2018-04-25 11:52:52
"1098","BeniciaRT_10",17137,"F9AA",2018-05-03,1291,"F9AA",2018-04-25 11:52:52
"1099","BeniciaRT_10",17137,"F9AA",2018-05-04,1365,"F9AA",2018-04-25 11:52:52
"1100","BeniciaRT_10",17137,"F9AA",2018-05-05,1325,"F9AA",2018-04-25 11:52:52
"1101","BeniciaRT_10",17137,"F9AA",2018-05-06,1307,"F9AA",2018-04-25 11:52:52
"1102","BeniciaRT_10",17137,"F9AA",2018-05-07,1285,"F9AA",2018-04-25 11:52:52
"1103","BeniciaRT_10",17137,"F9AA",2018-05-08,1272,"F9AA",2018-04-25 11:52:52
"1104","BeniciaRT_10",17137,"F9AA",2018-05-09,1293,"F9AA",2018-04-25 11:52:52
"1105","BeniciaRT_10",17137,"F9AA",2018-05-10,1335,"F9AA",2018-04-25 11:52:52
"1106","BeniciaRT_10",17137,"F9AA",2018-05-11,1332,"F9AA",2018-04-25 11:52:52
"1107","BeniciaRT_10",17137,"F9AA",2018-05-12,1285,"F9AA",2018-04-25 11:52:52
"1108","BeniciaRT_10",17137,"F9AA",2018-05-13,1218,"F9AA",2018-04-25 11:52:52
"1109","BeniciaRT_10",17137,"F9AA",2018-05-14,1242,"F9AA",2018-04-25 11:52:52
"1110","BeniciaRT_10",17137,"F9AA",2018-05-15,1332,"F9AA",2018-04-25 11:52:52
"1111","BeniciaRT_10",17137,"F9AA",2018-05-16,1352,"F9AA",2018-04-25 11:52:52
"1112","BeniciaRT_10",17137,"F9AA",2018-05-17,1331,"F9AA",2018-04-25 11:52:52
"1113","BeniciaRT_10",17137,"F9AA",2018-05-18,1327,"F9AA",2018-04-25 11:52:52
"1114","BeniciaRT_10",17137,"F9AA",2018-05-19,1319,"F9AA",2018-04-25 11:52:52
"1115","BeniciaRT_10",17137,"F9AA",2018-05-20,1361,"F9AA",2018-04-25 11:52:52
"1116","BeniciaRT_10",17137,"F9AA",2018-05-21,1356,"F9AA",2018-04-25 11:52:52
"1117","BeniciaRT_10",17137,"F9AA",2018-05-22,1327,"F9AA",2018-04-25 11:52:52
"1118","BeniciaRT_10",17137,"F9AA",2018-05-23,1337,"F9AA",2018-04-25 11:52:52
"1119","BeniciaRT_10",17137,"F9AA",2018-05-24,1330,"F9AA",2018-04-25 11:52:52
"1120","BeniciaRT_10",17137,"F9AA",2018-05-25,1335,"F9AA",2018-04-25 11:52:52
"1121","BeniciaRT_10",17137,"F9AA",2018-05-26,1320,"F9AA",2018-04-25 11:52:52
"1122","BeniciaRT_10",17137,"F9AA",2018-05-27,1320,"F9AA",2018-04-25 11:52:52
"1123","BeniciaRT_10",17137,"F9AA",2018-05-28,1330,"F9AA",2018-04-25 11:52:52
"1124","BeniciaRT_10",17137,"F9AA",2018-05-29,1342,"F9AA",2018-04-25 11:52:52
"1125","BeniciaRT_10",17137,"F9AA",2018-05-30,1332,"F9AA",2018-04-25 11:52:52
"1126","BeniciaRT_10",17137,"F9AA",2018-05-31,1326,"F9AA",2018-04-25 11:52:52
"1127","BeniciaRT_10",17137,"F9AA",2018-06-01,1245,"F9AA",2018-04-25 11:52:52
"1128","BeniciaRT_10",17137,"F9AA",2018-06-02,1148,"F9AA",2018-04-25 11:52:52
"1129","BeniciaRT_10",17137,"F9AA",2018-06-03,1227,"F9AA",2018-04-25 11:52:52
"1130","BeniciaRT_10",17137,"F9AA",2018-06-04,1359,"F9AA",2018-04-25 11:52:52
"1131","BeniciaRT_10",17137,"F9AA",2018-06-05,1390,"F9AA",2018-04-25 11:52:52
"1132","BeniciaRT_10",17137,"F9AA",2018-06-06,1355,"F9AA",2018-04-25 11:52:52
"1133","BeniciaRT_10",17137,"F9AA",2018-06-07,1323,"F9AA",2018-04-25 11:52:52
"1134","BeniciaRT_10",17137,"F9AA",2018-06-08,1331,"F9AA",2018-04-25 11:52:52
"1135","BeniciaRT_10",17137,"F9AA",2018-06-09,1329,"F9AA",2018-04-25 11:52:52
"1136","BeniciaRT_10",17137,"F9AA",2018-06-10,1332,"F9AA",2018-04-25 11:52:52
"1137","BeniciaRT_10",17137,"F9AA",2018-06-11,1358,"F9AA",2018-04-25 11:52:52
"1138","BeniciaRT_10",17137,"F9AA",2018-06-12,1328,"F9AA",2018-04-25 11:52:52
"1139","BeniciaRT_10",17137,"F9AA",2018-06-13,1259,"F9AA",2018-04-25 11:52:52
"1140","BeniciaRT_10",17137,"F9AA",2018-06-14,1319,"F9AA",2018-04-25 11:52:52
"1141","BeniciaRT_10",17137,"F9AA",2018-06-15,1318,"F9AA",2018-04-25 11:52:52
"1142","BeniciaRT_10",17137,"F9AA",2018-06-16,1322,"F9AA",2018-04-25 11:52:52
"1143","BeniciaRT_10",17137,"F9AA",2018-06-17,1315,"F9AA",2018-04-25 11:52:52
"1144","BeniciaRT_10",17137,"F9AA",2018-06-18,1299,"F9AA",2018-04-25 11:52:52
"1145","BeniciaRT_10",17137,"F9AA",2018-06-19,1320,"F9AA",2018-04-25 11:52:52
"1146","BeniciaRT_10",17137,"F9AA",2018-06-20,1315,"F9AA",2018-04-25 11:52:52
"1147","BeniciaRT_10",17137,"F9AA",2018-06-21,1317,"F9AA",2018-04-25 11:52:52
"1148","BeniciaRT_10",17137,"F9AA",2018-06-22,1324,"F9AA",2018-04-25 11:52:52
"1149","BeniciaRT_10",17137,"F9AA",2018-06-23,1313,"F9AA",2018-04-25 11:52:52
"1150","BeniciaRT_10",17137,"F9AA",2018-06-24,1323,"F9AA",2018-04-25 11:52:52
"1151","BeniciaRT_10",17137,"F9AA",2018-06-25,1322,"F9AA",2018-04-25 11:52:52
"1152","BeniciaRT_10",17137,"F9AA",2018-06-26,1316,"F9AA",2018-04-25 11:52:52
"1153","BeniciaRT_10",17137,"F9AA",2018-06-27,1320,"F9AA",2018-04-25 11:52:52
"1154","BeniciaRT_10",17137,"F9AA",2018-06-28,1325,"F9AA",2018-04-25 11:52:52
"1155","BeniciaRT_10",17137,"F9AA",2018-06-29,1323,"F9AA",2018-04-25 11:52:52
"1156","BeniciaRT_10",17137,"F9AA",2018-06-30,1321,"F9AA",2018-04-25 11:52:52
"1157","BeniciaRT_10",17137,"F9AA",2018-07-01,1319,"F9AA",2018-04-25 11:52:52
"1158","BeniciaRT_10",17137,"F9AA",2018-07-02,1319,"F9AA",2018-04-25 11:52:52
"1159","BeniciaRT_10",17137,"F9AA",2018-07-03,1322,"F9AA",2018-04-25 11:52:52
"1160","BeniciaRT_10",17137,"F9AA",2018-07-04,1315,"F9AA",2018-04-25 11:52:52
"1161","BeniciaRT_10",17137,"F9AA",2018-07-05,1347,"F9AA",2018-04-25 11:52:52
"1162","BeniciaRT_10",17137,"F9AA",2018-07-06,1331,"F9AA",2018-04-25 11:52:52
"1163","BeniciaRT_10",17137,"F9AA",2018-07-07,1328,"F9AA",2018-04-25 11:52:52
"1164","BeniciaRT_10",17137,"F9AA",2018-07-08,1324,"F9AA",2018-04-25 11:52:52
"1165","BeniciaRT_10",17137,"F9AA",2018-07-09,1319,"F9AA",2018-04-25 11:52:52
"1166","BeniciaRT_10",17137,"F9AA",2018-07-10,1311,"F9AA",2018-04-25 11:52:52
"1167","BeniciaRT_10",17137,"F9AA",2018-07-11,1322,"F9AA",2018-04-25 11:52:52
"1168","BeniciaRT_10",17137,"F9AA",2018-07-12,1264,"F9AA",2018-04-25 11:52:52
"1169","BeniciaRT_10",17137,"F9AA",2018-07-13,1327,"F9AA",2018-04-25 11:52:52
"1170","BeniciaRT_10",17137,"F9AA",2018-07-14,1334,"F9AA",2018-04-25 11:52:52
"1171","BeniciaRT_10",17137,"F9AA",2018-07-15,1313,"F9AA",2018-04-25 11:52:52
"1172","BeniciaRT_10",17137,"F9AA",2018-07-16,1316,"F9AA",2018-04-25 11:52:52
"1173","BeniciaRT_10",17137,"F9AA",2018-07-17,1317,"F9AA",2018-04-25 11:52:52
"1174","BeniciaRT_10",17137,"F9AA",2018-07-18,1320,"F9AA",2018-04-25 11:52:52
"1175","BeniciaRT_10",17137,"F9AA",2018-07-19,1327,"F9AA",2018-04-25 11:52:52
"1176","BeniciaRT_10",17137,"F9AA",2018-07-20,1315,"F9AA",2018-04-25 11:52:52
"1177","BeniciaRT_10",17137,"F9AA",2018-07-21,1316,"F9AA",2018-04-25 11:52:52
"1178","BeniciaRT_10",17137,"F9AA",2018-07-22,1316,"F9AA",2018-04-25 11:52:52
